snapshot-date	sku	fnsku	asin	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest_price_new	lowest_price_used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	estimated-cost-savings-of-recommended-actions	sell-through	item-volume	volume-units	storage-type
2020-09-21	AB-0991	X002KHIQPN	B08BZ9CYVZ	YaeCCC 5PCS Magnetic Telescoping Pick-up Tool Kit, including 15 lb/ 10 lb/ 3 lb/ 1 lb Pick-up Rod and Round Inspection Mirror Tool, 360 Swivel Inspection Mirror for Extra Viewing Pickup Dead Angle	New	45	0	45	0	0	0	0	USD	0	0.0	0	0.0	1	10	15	15	Low traffic	14.99	14.99	14.99	0.0	Lower price	44	14.99	0	0	0.0	0.44554455445544555	1.876500	cubic feet	Standard
2020-09-21	JK-0169	X001QHSXKV	B07C93B564	2MP 500x 8 LED USB Digital Microscope Camera Microscopy Zoom Magnifier + Stand	New	12	0	0	12	0	0	0	USD	0	0.0	0	0.0	0	2	3	7	Low traffic	39.99	39.99	39.99	0.0	Lower price	12	39.99	0	0	0.0	0.4666666666666667	0.347508	cubic feet	Standard
2020-09-21	AB-0379	X001OBDZBL	B078Z7GL9H	YaeCCC Voltage Transformer 10 Amp Auto AC Variable Voltage Converter,1000VA,0~130 Volt Output (1000W Max)	New	32	0	32	0	0	0	0	USD	0	0.0	0	0.0	7	22	58	91		72.99	72.99	72.99	0.0	Improve recommendations	37	72.99	0	0	0.0	2.056497175141243	16.558720	cubic feet	Oversize
2020-09-21	JK-0644	X002JGK9RX	B089LL5KMG	YaeCCC Foot Switch SPDT NO NC Electric Pedal Momentary Foot Pedal Switch 380V 15A, with Foot Guard Aluminum Case and 1.2M Wire	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	18.99	18.99	18.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	4.433280	cubic feet	Standard
2020-09-21	AB-0871	X002CIMIRR	B07Z7C5T4L	7KV 7000V Power Supply for Glass Neon Sign Electronic Neon Light Signs Bar Lights Transformer	New	49	0	49	0	0	0	0	USD	0	0.0	0	0.0	1	1	2	33	Low traffic	25.99	25.99	25.99	0.0	Lower price	0	0.0	0	0	0.0	1.6097560975609757	2.097592	cubic feet	Standard
2020-09-21	AB-0381	X001OEMQIV	B0792YJSVN	Automatic Level 32X Optical Transit Survey Auto Level High Precision Level Gauge Measure Meter Machine	New	180	0	180	0	0	0	0	USD	0	0.0	0	0.0	5	55	60	101		80.99	80.99	80.99	0.0	Improve recommendations	0	0.0	0	0	0.0	1.3694915254237288	78.967800	cubic feet	Standard
2020-09-21	DS-0473	X002JHAUFX	B089LN4YZ1	YaeCCC In-Line Spark Plug Engine Ignition Tester, 6-12 Volt Coil/Armature Diagnostic Detector Tool for Automotive Car Lawnmower Internal External Engine, Carb Carburetor Cleaner Kit and Feeler Guage	New	45	0	45	0	0	0	0	USD	0	0.0	0	0.0	3	13	13	13	Low traffic	14.99	14.99	14.99	0.0	Lower price	45	14.99	0	0	0.0	0.3611111111111111	0.715140	cubic feet	Standard
2020-09-21	LS-0074-03	X002JIEWPB	B089N9G7XQ	YaeCCC 3Pcs 6ft Shock Absorbing Lanyard Fall Protection Safety with Double Snap Hooks Tree Climbing Construction Harness Protective Personal Protection Fall Arrest	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	35.99	35.99	35.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	7.743810	cubic feet	Standard
2020-09-21	NE-0183-04	X002JIES87	B089N1FYY8	YaeCCC 4 Pack Dimmable Mini Spotlight Jewelry Showcase Display Lighting Fixture, Black Shell Surface Mount with Dimmer, Warm White 3000k 1.5W 12V DC	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	24.99	24.99	24.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	2.698440	cubic feet	Standard
2020-09-21	NE-0116	X00284D3AB	B07TF7PLGK	Car Stereo Bluetooth Receiver, Single Din Universal Car Radio FM/WMA/MP3 Stereo Player with USB Port, Wireless Remote Control Included	New	15	0	0	15	0	0	0	USD	0	0.0	0	0.0	0	3	7	10	Low traffic	19.99	19.99	19.99	0.0	Advertise listing	0	14.768836137539697	364	0	159.0481046361699	0.5	1.207815	cubic feet	Standard
2020-09-21	JK-0547	X002E85SV3	B081T28PY1	Voltage Transformer 1500VA Step Up/Down Converter 110V/120V - 220V/240V 110V/220V AC Automatic Voltage Converter	New	3	0	0	0	3	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	64.99	64.99	64.99	59.79	Advertise listing	0	51.992	63	0	205.7744374303532	0.0	0.955890	cubic feet	Standard
2020-09-21	AB-0899	X002F1UV7Z	B082WS15GJ	YaeCCC 36 in x 3 in Safety Anchor Cross Arm Strap Beam Choker Fall Arrest System Double D Ring Protection Harness Lanyard	New	26	0	26	0	0	0	0	USD	0	0.0	0	0.0	5	55	66	66	Low traffic	18.99	18.99	18.99	0.0	Lower price	0	0.0	0	0	0.0	2.1639344262295084	2.161562	cubic feet	Standard
2020-09-21	AB-0843	X002DNYRBB	B0813L3MG3	YaeCCC Safety Harness Fall Protection Full Body Safety Harness with 3 D-Rings,Belt and Padding	New	2	0	2	0	0	0	0	USD	0	0.0	0	0.0	0	4	6	16	Low traffic	59.99	59.99	59.99	0.0	Advertise listing	0	51.72246136409725	364	0	81.31612507859893	1.6842105263157894	0.802136	cubic feet	Standard
2020-09-21	NK-0136-BK25	X002J1G0VH	B088TD3HWT	YaeCCC 25 Pack 2 inch Garden Net Cups Pots, Plastic Plant Nursery Pots, Slotted Mesh Wide Lip Round Net Pot Bucket Basket for Hydroponics (Black)	New	27	0	27	0	0	0	0	USD	0	0.0	0	0.0	2	17	19	19	Low traffic	9.99	9.99	9.99	0.0	Lower price	29	9.99	0	0	0.0	1.0	1.525581	cubic feet	Standard
2020-09-21	LS-0050	X002JIERAB	B089N2XVJZ	YaeCCC Aluminum Heatsink Heat Sink Heat Module Cooling Cooler Light Heat Sink for High Power Led Light, 11.8"x5.51"x0.79" / 300x140x20mm	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	18.99	18.99	18.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	2.919960	cubic feet	Standard
2020-09-21	AB-0964	X002JIHNP7	B089NFGRD3	YaeCCC 8 Pack Music Hand Bell Rhythm Band Kids Play Hand Bells, 8 Sound, 8 Color Musical Bell for Kids, Senior, Teacher, Desk Bell Metal Hand Bells Set	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	18.99	18.99	18.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	8.280780	cubic feet	Standard
2020-09-21	AB-0546	X001UXHSAH	B07G87BRV7	AC110V 100W Power Driver Board + 28KHz Ultrasonic Cleaning Transducer Cleaner	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	0	38	50	50	Low traffic	38.99	38.99	38.99	0.0	Lower price	0	0.0	0	0	0.0	2.9411764705882355	1.431840	cubic feet	Standard
2020-09-21	TEK-JJ-0241	X001MU1VDN	B0779ZFZHP	YaeCCC 2Pcs 45w Rectangle 5x7 7x6 Led Headlight Led Sealed Beam Compatible for Jeep Wrangler YJ Xj Chevy Cherokee Truck etc	New	66	0	61	5	0	0	0	USD	0	0.0	0	0.0	1	18	34	48	Low traffic	30.99	30.99	30.99	0.0	Lower price	67	31.99	0	0	0.0	0.758893280632411	17.889102	cubic feet	Standard
2020-09-21	AB-0816	X0029FFAUP	B07VSNKRMJ	YaeCCC 12000rpm Mini Centrifuge Laboratory Centrifugal with High Speed Rotor Engine 85-265V	New	11	0	2	9	0	0	0	USD	0	0.0	0	0.0	0	3	7	10	Low traffic	109.99	109.99	109.99	0.0	Advertise listing	0	70.56416338893033	364	0	467.85674008813385	0.6349206349206349	3.597000	cubic feet	Standard
2020-09-21	JK-0485	X002ALCROF	B07WT9T3WM	YaeCCC 200W Voltage Transformer Step Up/Down Converter 110V/120Volt - 220V/240Volt DT-200VA Automatic Voltage Converter	New	27	0	1	26	0	0	0	USD	0	0.0	0	0.0	0	6	9	11	Low traffic	16.85	16.85	16.85	0.0	Advertise listing	0	10.783999999999999	364	0	872.3349812861223	0.3333333333333333	5.293485	cubic feet	Standard
2020-09-21	NK-0141-500	X002JIHNOX	B089NN2M7P	YaeCCC 500 Pcs Antique Brass Finish Upholstery Nails, Furniture Tacks, Thumb Tack Push Pin, 7/16" Head Dia	New	51	0	51	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	11.99	11.99	11.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.170960	cubic feet	Standard
2020-09-21	NE-0009	X001OPWNAB	B079B9GFYN	YaeCCC Kingjoy VX-600 Photography Heavy Duty Tripod Dolly Wheels Adjustable Leg Mounts Compatible with Canon Nikon Sony DSLR Camera Camcorder Photo Video	New	235	0	235	0	0	0	0	USD	0	0.0	0	0.0	14	110	120	161	Low traffic	36.99	36.99	36.99	0.0	Lower price	0	0.0	0	0	0.0	1.6992084432717678	73.226705	cubic feet	Standard
2020-09-21	JK-0650	X002JID2CF	B089N9CK61	YaeCCC JT6 Keyless Drills Chuck Converter Tool with MT3 Taper Arbor Mount, 1/32"-1/2" Capacity Ultra Precision Taper Drill Chucks	New	39	0	39	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	24.99	24.99	24.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.090869	cubic feet	Standard
2020-09-21	TEK-JK-0019	X001L5IU4R	B0761PD5CX	YaeCCC KINGJOY VT-3510 Heavy Duty Video Camera Tripod Fluid Drag Pan Head Sliding Plate 1/4" 3/8" Screws Compatible with Canon Nikon Sony DSLR Camera Camcorder Shooting Filming	New	13	0	0	13	0	0	0	USD	0	0.0	0	0.0	1	8	13	14	Low traffic	49.99	49.99	49.99	0.0	Advertise listing	4	41.999357521434625	364	0	136.14536475749765	0.6436781609195402	2.156102	cubic feet	Standard
2020-09-21	LS-0081-15	X002JHAUGH	B089LJD2SM	YaeCCC 15pcs Drill Brush Attachments Set, Scrub Pads & Sponge, Buffing Pads, Power Scrubber Brush with Extend Long Attachment, Car Polishing Pad Kit	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	18.99	18.99	18.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	15.708240	cubic feet	Standard
2020-09-21	PI-0003	X0027K6SB7	B07T23N4VC	YaeCCC DIN Rail Mount Relay Module AC/DC 12V control 2 SPDT Power Relay Set Module Control Driver Board 16A	New	18	0	0	0	18	0	0	USD	0	0.0	0	0.0	3	7	9	14	Low traffic	9.99	9.99	9.99	0.0	Lower price	18	9.99	0	0	0.0	0.5384615384615384	0.149526	cubic feet	Standard
2020-09-21	AB-0903	X002F1QHNH	B082WRGY3W	YaeCCC Full Body Climbing Harness with Tongue Buckle for Construction, Arborist, Window Washer, Gutter Cleaning, Roofing, Search and Rescue	New	1	0	0	0	1	0	0	USD	0	0.0	0	0.0	0	1	5	7	Low traffic	34.99	34.99	34.99	0.0	Lower price	0	0.0	0	0	0.0	0.42424242424242425	0.181847	cubic feet	Standard
2020-09-21	YI-0570	X002EWCEV1	B082QY3J8X	YaeCCC Auto Transformer AC Variable Voltage Converter Transformer Beige (3000W)	New	31	0	31	0	0	0	0	USD	0	0.0	0	0.0	1	7	8	8	Low traffic	109.99	109.99	109.99	0.0	Advertise listing	5	87.992	364	0	1610.7811322756538	0.45714285714285713	23.691533	cubic feet	Oversize
2020-09-21	JK-0624	X002I0YR5F	B086JL7XN4	YaeCCC 4 Pcs Wire Crimping Tools Kit Terminal Ratchet Plier with 5 Dies, Wire Cutter/Stripper, Screwdriver, Terminal Removal Tool Key for Insulated Non-insulated Terminal or Ferrule	New	16	0	0	16	0	0	0	USD	0	0.0	0	0.0	3	3	4	9	Low traffic	26.99	26.99	26.99	0.0	Advertise listing	0	25.56241544900846	364	0	535.6228509150608	0.43902439024390244	1.807344	cubic feet	Standard
2020-09-21	KT-0004	X002J1GK9J	B088TFQP2Q	YaeCCC High Precision 20kg x0.1g Digital Accurate Balance with Counting Function Lab Scale	New	29	0	29	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	60.99	60.99	60.99	0.0	Lower price	29	60.99	0	0	0.0	0.0	4.096511	cubic feet	Standard
2020-09-21	AB-0371	X001OCG7L5	B07921YZDK	LED Microcomputer Electric Hot Plate Preheat Soldering Preheating Station Welder Hot Plate Rework Heater Lab 110V 800W 200X200mm Plate	New	234	0	234	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	60.99	60.99	60.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	111.718854	cubic feet	Standard
2020-09-21	AB-0961	X002JH16BZ	B089LTZCBV	YaeCCC 104 Pcs Electric Engraver Micro Engraving Etching Pen Mini Sander Rotary Tool Kit for Metal Glass Ceramic Plastic Jewelry with Cutting Wheels and Sanding Disc	New	49	0	49	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.661198	cubic feet	Standard
2020-09-21	NE-0202	X002JJJA1L	B089N6LVR8	YaeCCC Pressure Washer Sandblasting Kit - 3200 Psi Sand Blaster Gun Attachment with 2 in 1 Quick Connector	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	5.650360	cubic feet	Standard
2020-09-21	MZ-0025	X0020UM3NV	B07MXR2K7Z	5-3/4" 5.75" Round LED Motorcycle Headlight LED Work Light 36W for Motorcycle Automotive Offfroad 12v 24v Replace Xenon Hid Halogen	New	8	0	0	8	0	0	0	USD	0	0.0	0	0.0	4	24	47	68		20.99	20.99	20.99	0.0	Improve recommendations	10	20.99	0	0	0.0	1.4945054945054945	0.567200	cubic feet	Standard
2020-09-21	CR-0031	X002JV16N9	B08B5VJDSZ	YaeCCC 82 PCS Wood Burning Kit, with Adjustable On-Off Switch Control Temperature 200~450 ?, Professional Wood Burning Pen and DIY Various Wooden Kits Carving/Embossing/Soldering Tips	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	24.99	24.99	24.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	5.717460	cubic feet	Standard
2020-09-21	JK-0537	X002CF95SF	B07Z4862SY	YaeCCC 1000 Watt Auto Step Up/Down Voltage Transformer Converter,110/120/220/240 Volt Input Conversion 110 Volt and 220 Volts Output with DC 5V USB Port Heavy-Duty (1000VA)	New	23	0	23	0	0	0	0	USD	0	0.0	0	0.0	1	5	7	7	Low traffic	54.99	54.99	54.99	0.0	Advertise listing	3	34.39592382107467	364	0	1307.9285777785456	0.5283018867924528	10.973553	cubic feet	Standard
2020-09-21	TEK-WI-0015	X001M4K0R7	B076ZW4M2X	110V/50Hz 78-1 Magnetism Stirrer Heating Mixer Hot Plate Magnetic Stirrer Machine 1000ML	New	359	0	359	0	0	0	0	USD	0	0.0	0	0.0	21	96	125	149		35.99	35.99	35.99	0.0	Improve recommendations	0	0.0	0	0	0.0	0.6930232558139535	89.418284	cubic feet	Standard
2020-09-21	ME-0003	X0028QD1SD	B07V27Z29H	YaeCCC 12.5" inch Spare Tire Light Wheel 3rd Brake Red Light for 2007-2018 Jeep Wrangler JK	New	3	0	0	0	0	0	3	USD	0	0.0	3	4.08	0	1	2	10	Low traffic	22.99	22.99	22.99	0.0	Lower price	3	22.99	0	0	0.0	1.6	0.591318	cubic feet	Standard
2020-09-21	JK-0668	X002JH15T3	B07DJ2NTZG	High Precision 10kg x0.1g Digital Accurate Balance with Counting Function Lab Scale	New	23	0	23	0	0	0	0	USD	0	0.0	0	0.0	0	2	2	2	Low traffic	60.99	60.99	60.99	0.0	Advertise listing	0	48.792	63	0	1423.577965045094	0.16326530612244897	8.732019	cubic feet	Standard
2020-09-21	ME-0052	X002FGQ2YB	B083HW7FPL	YaeCCC Electric Film Roll Up Motor and Automatic Climber Stainless Steel for Greenhouse Ventilation Equipment 3.8RPM 50W	New	72	0	37	35	0	0	0	USD	0	0.0	0	0.0	0	4	24	63	Low traffic	84.99	84.99	84.99	63.74	Lower price	42	99.99	0	0	0.0	0.896797153024911	11.637000	cubic feet	Standard
2020-09-21	JK-0459	X0029I9EP9	B07VV82R9F	3200W 12V 4 Channel Car Amplifier Stereo Power Amp Audio 4CH Bass Sub Woofer	New	129	0	129	0	0	0	0	USD	0	0.0	0	0.0	44	162	209	257		64.99	64.99	64.99	0.0	Improve recommendations	101	64.99	0	0	0.0	2.4131455399061035	45.011583	cubic feet	Standard
2020-09-21	JK-0683	X002KK0H7P	B08C56GZ24	YaeCCC 1200 Pcs M2 M3 M4 Alloy Steel Screws Nuts and Washer, Hex Socket Head Cap Bolts Screws Nuts Washers Assortment Kit with Hex Wrenches	New	42	0	42	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	20.99	20.99	20.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.711920	cubic feet	Standard
2020-09-21	LS-0080	X002JGK973	B089M112GK	YaeCCC 220Pcs Solder Seal Wire Connectors Heat Shrink Butt Connectors Electrical Wire Terminals Insulated Butt Splices AWG 22-18	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	21.99	21.99	21.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.048860	cubic feet	Standard
2020-09-21	SN-0030	X0029G3DDZ	B07VSMXFBF	YaeCCC Silver Extruded Aluminum Electronic Enclosure Project Box Electronic DIY Case,7.36"x 5.9"x 2.95" / 187 x 150 x 75mm (LWH)	New	66	0	57	9	0	0	0	USD	0	0.0	0	0.0	4	14	24	46	Low traffic	16.99	16.99	16.99	0.0	Lower price	15	16.99	0	0	0.0	1.0222222222222221	5.759094	cubic feet	Standard
2020-09-21	BJ-0128	X002KKB8FF	B08C55ZJ3J	YaeCCC 10 Pack Picture Frame Hangers Hooks with Nails, Picture Hanging Hooks, Heavy Duty Plaster Wall Pro Photo/Mirror Hanging Kit, 100 lbs Load	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	12.99	12.99	12.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	12.713280	cubic feet	Standard
2020-09-21	NK-0139	X002IRNFLZ	B088BBZD2J	YaeCCC 2 Pack Sediment Filter Attachment for Garden Hoses and Pressure Washers 3/4" 40 Mesh Screen	New	50	0	50	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	30	Low traffic	20.99	20.99	20.99	0.0	Lower price	0	0.0	0	0	0.0	1.5	6.747350	cubic feet	Standard
2020-09-21	AB-0641	X001YKGTN3	B07KQ5VZ8Y	Safety Belt with Adjustable Lanyard Climbing Harness Protective Gear Protection Fall Arrest Kit for Positioning and Restraint Situation,Tower Maintenance,Wall-form Work Safety harness,Ladder Work Belt	New	90	0	90	0	0	0	0	USD	0	0.0	0	0.0	0	8	10	11	Low traffic	20.99	20.99	20.99	0.0	Lower price	0	0.0	0	0	0.0	0.4444444444444444	9.640440	cubic feet	Standard
2020-09-21	AB-0983	X002JV0YV9	B08B5V2QVN	YaeCCC 19pcs Punch Set and Hammer with Brass, Hollow, Steel, Plastic Punches, Brass Punch for Gunsmithing Maintenance	New	33	0	33	0	0	0	0	USD	0	0.0	0	0.0	4	16	17	17	Low traffic	24.99	24.99	24.99	0.0	Lower price	34	24.99	0	0	0.0	0.6219512195121951	2.697783	cubic feet	Standard
2020-09-21	AB-0828	X002ANHKKJ	B07WT9PPGW	YaeCCC Infrared Wireless Visitor Counter LED Auto Display Digital Counter 0-999999 6 Digits Count Mall People Flow + Photoelectric Switch Sensor Distance 2m NPN NO with Reflector and Holder 110-220VAC	New	34	0	34	0	0	0	0	USD	0	0.0	0	0.0	2	7	7	7	Low traffic	18.99	18.99	18.99	0.0	Lower price	0	0.0	0	0	0.0	0.4057971014492754	1.036116	cubic feet	Standard
2020-09-21	CR-0030	X002JIES8R	B089NG5GBH	YaeCCC Ratcheting Wire Crimper Tools Work for Anderson AMP 15, 30 and 45 amp Cable Connectors	New	31	0	31	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	24.99	24.99	24.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	0.875812	cubic feet	Standard
2020-09-21	AB-0931	X002FGX9YH	B083J1XQG1	YaeCCC Leather Kit 22 Pcs Leather Hand Stitching Tools Kit with 4x 4mm Prong Punch, 6x Hollow Punch Set and Wooden Hammer for DIY Sewing	New	77	0	77	0	0	0	0	USD	0	0.0	0	0.0	1	2	2	3	Low traffic	18.99	18.99	18.99	0.0	Advertise listing	0	16.881258737077278	364	0	1552.6566456801654	0.07547169811320754	6.719328	cubic feet	Standard
2020-09-21	SN-0009-10	X0024044VV	B07QCPLP23	YaeCCC 10 Pcs/Lots Chrome Plating 30mm LED Illuminated Push Buttons with Micro Switch for Arcade Machine Games Mame Jamma Parts 12V,2 Pieces for Each Color	New	10	0	0	10	0	0	0	USD	0	0.0	0	0.0	5	14	14	24	Low traffic	13.83	13.83	13.83	0.0	Lower price	14	13.83	0	0	0.0	1.0434782608695652	0.318200	cubic feet	Standard
2020-09-21	AB-0498	X001SUBDSF	B07DJ2KW6L	YaeCCC Climbing Harness Safe Lanyard for Fire Rescue High Altitude School Assignment Caving Rock Climbing Rappelling Equipment Body Guard Protect (Rope+Hook)	New	50	0	50	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	19.99	19.99	19.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	0.347200	cubic feet	Standard
2020-09-21	AB-0378	X001O9NF1X	B078Z7XYT2	YaeCCC 3 Amp Variable Voltage Transformer, 120VAC Input, 0-120V/130VAC Output Automatic Voltage Converter(300W Max)	New	131	0	131	0	0	0	0	USD	0	0.0	0	0.0	6	33	58	58		45.99	45.99	45.99	0.0	Improve recommendations	138	46.99	0	0	0.0	0.7759197324414716	35.203237	cubic feet	Standard
2020-09-21	PA-0085	X001RWVBGN	B07CV68VZD	Handhold YaeCCC 737G Battery Spot Welder with Pulse & Current Display 1.5 kw	New	63	0	63	0	0	0	0	USD	0	0.0	0	0.0	5	51	55	55	Low traffic	133.64	133.64	133.64	0.0	Lower price	3	133.64	0	0	0.0	1.8032786885245902	37.711107	cubic feet	Standard
2020-09-21	TEK-NY-8144	X001GNHW8T	B073FLH5R9	YaeCCC Magnetic Stirrer Hotplate with Heating Plate 85-2 Digital Magnetic Mixer AC 110V	New	120	0	120	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	54.99	54.99	54.99	0.0	Lower price	0	0.0	0	0	0.0	0.3683241252302026	51.426840	cubic feet	Standard
2020-09-21	CR-0033	X002KHOZ0D	B08BZFKXS3	YaeCCC Aluminum Alloy 3D Printer Kit with Tubing, Metal Feeder Extruder Frame, Pneumatic Couplers and Bed-Level Spring for for Ender 3/3 Pro/5 CR-10 Series/10S/20/20 Pro	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	14.99	14.99	14.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	0.607950	cubic feet	Standard
2020-09-21	GR-0122	X0024QICOF	B07R41L7DD	Safety Harness Fall Protection Kit, Construction Full Body System, With 3.2 ft Lanyard Size up To 42" Waist, 22KN	New	100	0	100	0	0	0	0	USD	0	0.0	0	0.0	0	10	10	10	Low traffic	24.99	24.99	24.99	0.0	Lower price	0	0.0	0	0	0.0	0.36363636363636365	22.990200	cubic feet	Standard
2020-09-21	DS-0474	X002JI58OZ	B089NKLWCR	YaeCCC 5 Roll Tree Training Wires with Bonsai Wire Cutter Anodized Aluminum Wire 1/1.5/2.0 mm Training Wire for Holding Bonsai Branches Small Trunks 160 Feet Total (Black, Green, Brown)	New	37	0	37	0	0	0	0	USD	0	0.0	0	0.0	0	3	3	3	Low traffic	14.99	14.99	14.99	0.0	Lower price	37	14.99	0	0	0.0	0.11688311688311688	3.473967	cubic feet	Standard
2020-09-21	TEK-JJ-0268	X001ORJ0O1	B079FHCCMQ	7" LED Headlight LED Light Headlamp Bulb Compatible with Motorcycle Projector Jeep Wrangler JK LJ CJ Black	New	47	0	47	0	0	0	0	USD	0	0.0	0	0.0	3	8	13	13		38.99	38.99	38.99	0.0	Improve recommendations	47	38.99	0	0	0.0	0.5048543689320388	8.607345	cubic feet	Standard
2020-09-21	CR-0011	X002JHAUG7	B089LKGG7S	YaeCCC 2 Pack Porch Swing Hanging Kit with Heavy Duty Cast Iron Mounts and Bolts, Perfect for Hanging Chairs, Hammock Chairs, Porch Swings, 8.5" Springs Up to 600 lbs	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	29.99	29.99	29.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.921120	cubic feet	Standard
2020-09-21	MZ-0007	X001U38U1D	B07FL4N5Z5	6 Pack Color Changing LED Light Kit Under Cabinet Lighting Kit Aluminum Slim Cabinet LED Puck Lights for Kitchen Counter Wardrobe Counter Furniture Shelf Ambiance Party Decoration Lighting	New	207	0	207	0	0	0	0	USD	0	0.0	0	0.0	10	46	50	50	Low traffic	29.99	29.99	29.99	0.0	Lower price	0	0.0	0	0	0.0	0.4056795131845842	16.919352	cubic feet	Standard
2020-09-21	AB-0933	X002IRAK5J	B088BJWK25	YaeCCC 11pcs Rotary Hammer Drill Bits Set include 3pcs Chisels, Carbide-Tipped Masonry Bit Set for Concrete, Brick, Stone, Masonry, Wall etc	New	12	0	12	0	0	0	0	USD	0	0.0	0	0.0	0	6	8	8	Low traffic	18.99	18.99	18.99	0.0	Lower price	12	18.99	0	0	0.0	1.0666666666666667	0.211884	cubic feet	Standard
2020-09-21	AB-0766	X0025O048D	B07RGT6QRM	6.5kV 30mA Neon Light Sign Power Supply Electronic Transformer 120VAC UL Listed	New	62	0	62	0	0	0	0	USD	0	0.0	0	0.0	18	69	121	156	Low traffic	39.99	39.99	39.99	0.0	Lower price	0	0.0	0	0	0.0	2.7857142857142856	5.972646	cubic feet	Standard
2020-09-21	AB-0936	X002I0YRNR	B086JKBZ6Q	YaeCCC 18 Pcs Watch Press Repair Kit, Watch Back Case Closer Watch Battery Replacement Tool Kit with 12 Dies, Tweezers	New	39	0	39	0	0	0	0	USD	0	0.0	0	0.0	1	1	2	29	Low traffic	14.99	14.99	14.99	0.0	Lower price	0	0.0	0	0	0.0	1.6571428571428573	2.961894	cubic feet	Standard
2020-09-21	BJ-0014	X002ALCROP	B07WPBB5LT	Mounting Light Bracket Clamp Holder 2 pcs Pillar Hood Clamp Holder Universal LED Work Light Bar Mount Bracket for SUV Truck Offroad	New	12	0	12	0	0	0	0	USD	0	0.0	0	0.0	8	29	47	47		15.99	15.99	15.99	0.0	Improve recommendations	15	15.99	0	0	0.0	1.6491228070175439	0.141780	cubic feet	Standard
